연도,시도,행정구,교육지원청,학교급,고등학교유형,학교세부유형,학교명,본분교,설립,상태,지역규모,학교개교일,우편번호,도로명주소,전화번호,팩스번호,홈페이지,학생수,도서관(실)수,좌석수,장서수,Unnamed: 22,Unnamed: 23,사서,사서교사,직원(사서자격증보유여부),Unnamed: 27,Unnamed: 28,예산액(단위:원),Unnamed: 30,Unnamed: 31,좌석당학생수,1인당장서수
2023,대전,대덕구,동부,초등학교,,초등학교,신탄진용정초등학교,본교,공립,기존(원)교,특별/광역시,19790301,343-07 ,대전광역시 대덕구 대청로 65 . 신탄진용정초등학교 (신탄진동),042-932-0182,042-933-6463,http://stj-yongjeonges.djsch.kr,452,1,38,15166,14859,307,0,0.0,0,0,0,7934000,5400000,2534000,11.9,33.6
2023,대전,대덕구,동부,초등학교,,초등학교,와동초등학교,본교,공립,기존(원)교,특별/광역시,19491001,343-49 ,대전광역시 대덕구 신탄진로 189 (신대동. 와동초등학교),042-627-6566,042-627-6568,http://djwadonges.djsch.kr,179,1,67,22373,22207,166,0,0.0,0,0,0,7000000,6000000,1000000,2.7,125.0
2023,대전,대덕구,동부,초등학교,,초등학교,장동초등학교,본교,공립,기존(원)교,특별/광역시,19660901,343-45 ,대전광역시 대덕구 장동로 223-37 (장동. 대전장동초등학교),042-623-3004,042-626-5670,http://jdes.djsch.kr,34,1,55,13703,13496,207,0,0.0,0,0,0,6700000,6000000,700000,0.6,403.0
2023,대전,대덕구,동부,초등학교,,초등학교,회덕초등학교,본교,공립,기존(원)교,특별/광역시,19360301,343-60 ,대전광역시 대덕구 대전로 1350 (읍내동),042-632-9155,042-632-9159,http://hoedeokes.djsch.kr,167,1,20,19781,19720,61,0,0.0,0,0,0,6200000,5000000,1200000,8.4,118.4
2023,대전,대덕구,동부,초등학교,,초등학교,대전목상초등학교,본교,공립,기존(원)교,특별/광역시,20000701,343-23 ,대전광역시 대덕구 대덕대로1486번길 117 (목상동. 대전목상초등학교),042-934-6312,042-934-6314,http://moksanges.djsch.kr,273,1,42,23133,22795,338,0,0.0,0,0,0,12900000,12300000,600000,6.5,84.7
2023,대전,대덕구,동부,초등학교,,초등학교,대전비래초등학교,본교,공립,기존(원)교,특별/광역시,20050301,344-14 ,대전광역시 대덕구 우암로492번길 65 (비래동. 대전비래초등학교),042-639-6241,042-639-6248,http://biraees.djsch.kr,344,1,32,17972,17810,162,1,1.0,0,0,0,14500000,14000000,500000,10.8,52.2
2023,대전,대덕구,동부,초등학교,,초등학교,대전새여울초등학교,본교,공립,기존(원)교,특별/광역시,20140301,343-04 ,대전광역시 대덕구 대덕대로 1585 . 대전새여울초등학교,042-939-8506,042-939-8599,http://saeyeoules.djsch.kr,1116,1,36,12607,12603,4,0,0.0,0,0,0,34420000,29200000,5220000,31.0,11.3
2023,대전,대덕구,동부,중학교,,일반중학교,대전대화중학교,본교,공립,기존(원)교,특별/광역시,19930304,343-79 ,대전광역시 대덕구 대오길 9 (오정동. 대화중학교),042-634-4623,042-633-6451,http://daehwams.djsch.kr,252,1,36,14932,14140,792,0,0.0,1,0,1,12571000,12271000,300000,7.0,59.3
2023,대전,대덕구,동부,중학교,,일반중학교,대전매봉중학교,본교,공립,기존(원)교,특별/광역시,19990304,343-99 ,대전광역시 대덕구 선비마을로 165 (송촌동.대전매봉중학교),042-620-0077,042-635-2475,http://maebongms.djsch.kr,785,1,53,18751,17937,814,0,0.0,0,0,0,16250000,13250000,3000000,14.8,23.9
2023,대전,대덕구,동부,중학교,,일반중학교,대전법동중학교,본교,공립,기존(원)교,특별/광역시,19930305,344-06 ,대전광역시 대덕구 쌍청당로 55 (법동),042-336-3000,042-634-4506,http://beopdongms.djsch.kr/main.do,383,1,32,14498,14461,37,1,1.0,0,0,0,7200000,6500000,700000,12.0,37.9
2023,대전,대덕구,동부,중학교,,일반중학교,대전송촌중학교,본교,공립,기존(원)교,특별/광역시,20000305,344-04 ,대전광역시 대덕구 계족산로 110 (송촌동),042-627-4931,042-627-4934,http://songchonms.djsch.kr,704,1,30,16152,16125,27,0,0.0,1,0,1,9400000,9000000,400000,23.5,22.9
2023,대전,대덕구,동부,중학교,,일반중학교,오정중학교,본교,공립,기존(원)교,특별/광역시,19860306,344-41 ,대전광역시 대덕구 한남로150번길 135 (오정동. 오정중학교),042-627-0602,042-623-4273,http://ojeongms.djsch.kr,117,1,45,12574,12557,17,1,1.0,0,0,0,7400000,6000000,1400000,2.6,107.5
2023,대전,대덕구,동부,중학교,,일반중학교,대전용전중학교,본교,공립,기존(원)교,특별/광역시,19830310,344-27 ,대전광역시 대덕구 한밭대로1146번길 46 . 대전용전중학교 (중리동),042-620-1905,042-636-5106,http://yjms.djsch.kr,400,1,35,21296,21202,94,1,1.0,0,0,0,8160000,7680000,480000,11.4,53.2
2023,대전,대덕구,동부,중학교,,일반중학교,중리중학교,본교,공립,기존(원)교,특별/광역시,19890307,343-89 ,대전광역시 대덕구 중리동로 85 (중리동. 대전중리중학교),042-620-3013,042-625-1749,http://jungnims.djsch.kr,163,1,42,13856,13629,227,0,0.0,0,0,0,12016000,11780000,236000,3.9,85.0
2023,대전,대덕구,동부,중학교,,일반중학교,신탄중앙중학교,본교,공립,기존(원)교,특별/광역시,19690308,343-30 ,대전광역시 대덕구 덕암로 233 . 24 (덕암동),042-331-3333,042-931-1019,http://sintanjungangms.djsch.kr,209,1,36,13062,13051,11,1,1.0,0,0,0,13800000,13000000,800000,5.8,62.5
2023,대전,대덕구,동부,중학교,,일반중학교,회덕중학교,본교,공립,기존(원)교,특별/광역시,19700306,343-46 ,대전광역시 대덕구 신탄진로218번길 22 (와동. 대전회덕중학교),042-621-3073,042-621-3071,http://hoedeokms.djsch.kr,130,1,46,11735,11575,160,1,1.0,0,0,0,9162000,7000000,2162000,2.8,90.3
2023,대전,대덕구,동부,중학교,,일반중학교,대전대청중학교,본교,공립,기존(원)교,특별/광역시,20060301,343-08 ,대전광역시 대덕구 신탄진동로 81 (신탄진동. 대청중학교),042-934-8860,042-934-8858,http://djdcms.djsch.kr,514,1,55,16808,16768,40,1,1.0,0,0,0,17370000,15120000,2250000,9.3,32.7
2023,대전,대덕구,동부,중학교,,일반중학교,대전경덕중학교,본교,사립,기존(원)교,특별/광역시,19650523,344-32 ,대전광역시 대덕구 동산초교로63번길 12 (오정동),042-632-7823,042-621-7827,http://gdms.djsch.kr,165,1,48,9336,9336,0,0,0.0,1,0,1,4070000,2000000,2070000,3.4,56.6
2023,대전,대덕구,동부,중학교,,일반중학교,신탄진중학교,본교,사립,기존(원)교,특별/광역시,19650305,343-17 ,대전광역시 대덕구 석봉로 15 . 신탄진중학교 (석봉동),042-930-0605,042-931-0452,https://stjms.djsch.kr,437,1,33,11343,10923,420,0,0.0,0,0,0,8360000,7000000,1360000,13.2,26.0
2023,울산,중구,울산시,고등학교,일반고,일반고등학교,다운고등학교,본교,공립,기존(원)교,특별/광역시,20080301,444-03 ,울산광역시 중구 다운로 180 (다운동. 다운고등학교),052-710-5400,052-249-5700,http://www.daun.hs.kr/,403,1,54,22266,22255,11,1,1.0,0,0,0,22730000,14000000,8730000,7.5,55.3
2023,울산,중구,울산시,고등학교,일반고,일반고등학교,울산중앙고등학교,본교,공립,기존(원)교,특별/광역시,19810303,444-34 ,울산광역시 중구 난곡로 33 (태화동. 중앙고등학교),052-247-0891,052-247-9737,http://usja.hs.kr,441,1,32,22537,22463,74,0,0.0,0,0,0,21460000,12700000,8760000,13.8,51.1
2023,울산,중구,울산시,고등학교,일반고,일반고등학교,울산중앙여자고등학교,본교,공립,기존(원)교,특별/광역시,19790319,445-04 ,울산광역시 중구 내황2길 33 (반구동.울산중앙여자고등학교),052-293-1697,052-293-1690,http://nanwon.hs.kr/,373,1,30,21584,21352,232,0,0.0,1,0,1,15200000,12000000,3200000,12.4,57.9
2023,울산,중구,울산시,고등학교,일반고,일반고등학교,학성여자고등학교,본교,공립,기존(원)교,특별/광역시,19830307,444-79 ,울산광역시 중구 화합로 466 (약사동. 학성여자고등학교),052-293-4828,052-281-5163,http://www.hakseong-g.hs.kr,444,1,75,17396,17247,149,0,0.0,0,0,0,15900000,12000000,3900000,5.9,39.2
2023,울산,중구,울산시,고등학교,일반고,일반고등학교,약사고등학교,본교,공립,기존(원)교,특별/광역시,20130305,444-31 ,울산광역시 중구 종가로 560 (약사동),052-290-5800,052-290-5809,http://www.yaksa.hs.kr,613,1,70,19539,19528,11,0,0.0,0,0,0,15805000,13505000,2300000,8.8,31.9
2023,울산,중구,울산시,고등학교,일반고,일반고등학교,함월고등학교,본교,공립,기존(원)교,특별/광역시,20040301,445-39 ,울산광역시 중구 종가3길 25 (유곡동),052-210-6610,052-248-6602,http://hamwol.hs.kr,588,1,50,15599,15524,75,0,0.0,1,0,1,15700000,12600000,3100000,11.8,26.5
2023,울산,중구,울산시,고등학교,일반고,일반고등학교,성신고등학교,본교,사립,기존(원)교,특별/광역시,19880303,444-70 ,울산광역시 중구 성신고교길 26 .(복산동. 성신고등학교),052-298-0882,052-292-0940,http://sungshin-us.hs.kr,601,1,80,18013,18013,0,0,0.0,1,1,0,6000000,5000000,1000000,7.5,30.0
2023,울산,중구,울산시,고등학교,일반고,일반고등학교,울산고등학교,본교,사립,기존(원)교,특별/광역시,19540401,444-78 ,울산광역시 중구 도화골15길 15 (복산동. 울산고등학교),052-297-7701,052-298-5502,http://www.ulsan-hs.hs.kr,573,1,50,26561,26145,416,0,0.0,0,0,0,15825000,15225000,600000,11.5,46.4
2023,울산,중구,울산시,고등학교,특성화고(직업),공업고등학교,울산애니원고등학교,본교,공립,기존(원)교,특별/광역시,20030301,444-17 ,울산광역시 중구 성안11길 21 (성안동. 울산애니원고등학교),052-248-4030,052-248-4034,http://www.anione.hs.kr,269,1,35,19814,19709,105,0,0.0,0,0,0,24380000,17000000,7380000,7.7,73.7
2023,울산,중구,강북,초등학교,,초등학교,남외초등학교,본교,공립,기존(원)교,특별/광역시,20060901,444-96 ,울산광역시 중구 남외3길 40 (남외동. 남외초등학교),052-285-5300,052-285-5303,http://www.namoe.es.kr/,807,1,26,23644,23596,48,1,1.0,0,0,0,17650000,11000000,6650000,31.0,29.3
2023,울산,중구,강북,초등학교,,초등학교,내황초등학교,본교,공립,기존(원)교,특별/광역시,19910301,445-03 ,울산광역시 중구 내황13길 53 . 내황초등학교 (반구동),052-297-6072,052-281-0903,http://naehwang.es.kr,643,1,46,19315,18686,629,0,0.0,1,1,0,14166000,10624000,3542000,14.0,30.0
2023,울산,중구,강북,초등학교,,초등학교,다운초등학교,본교,공립,기존(원)교,특별/광역시,19940301,444-09 ,울산광역시 중구 다운8길 5 . 다운초등학교(다운동),052-224-4023,052-224-0741,http://www.daun.es.kr,269,1,56,22632,22500,132,0,0.0,0,0,0,9842000,9511000,331000,4.8,84.1
2023,울산,중구,강북,초등학교,,초등학교,다전초등학교,본교,공립,기존(원)교,특별/광역시,20080301,444-03 ,울산광역시 중구 다운로 176 (다운동.다전초등학교),052-710-5773,052-249-2292,http://www.dajeon.es.kr,197,1,40,11989,11989,0,0,0.0,0,0,0,8100000,6000000,2100000,4.9,60.9
2023,울산,중구,강북,초등학교,,초등학교,명정초등학교,본교,공립,기존(원)교,특별/광역시,19920605,444-37 ,울산광역시 중구 명난로 115 (태화동. 명정초등학교),052-247-1065,052-247-1125,https://school.use.go.kr/mj-e/M01,621,1,29,24411,24229,182,0,0.0,1,0,1,14280000,10710000,3570000,21.4,39.3
2023,울산,중구,강북,초등학교,,초등학교,무룡초등학교,본교,공립,기존(원)교,특별/광역시,20050301,444-74 ,울산광역시 중구 약사로 50 (약사동. 무룡초등학교),052-292-3141,052-292-3147,http://www.muryong.es.kr,541,1,60,18323,18226,97,0,0.0,1,0,1,13200000,10000000,3200000,9.0,33.9
2023,울산,중구,강북,초등학교,,초등학교,백양초등학교,본교,공립,기존(원)교,특별/광역시,20070301,444-17 ,울산광역시 중구 성안8길 10-5 (성안동. 백양초등학교),052-210-6000,052-201-6199,https://school.use.go.kr/baekyang-e/M01/,748,1,30,24923,24465,458,0,0.0,1,0,1,16800000,11700000,5100000,24.9,33.3
2023,울산,중구,강북,초등학교,,초등학교,병영초등학교,본교,공립,기존(원)교,특별/광역시,19190520,444-85 ,울산광역시 중구 병영성13길 2 (서동. 병영초등학교),052-292-7398,052-297-5422,http://www.by.es.kr,320,1,0,17567,17567,0,0,0.0,1,0,1,14170000,8000000,6170000,0.0,54.9
2023,울산,중구,강북,초등학교,,초등학교,복산초등학교,본교,공립,기존(원)교,특별/광역시,19380411,444-78 ,울산광역시 중구 도화골15길 15 (복산동. 복산초등학교),052-245-1202,052-243-0107,http://www.boksan.es.kr,74,1,15,19056,18958,98,0,0.0,0,0,0,8350000,6600000,1750000,4.9,257.5
2023,울산,중구,강북,초등학교,,초등학교,삼일초등학교,본교,공립,기존(원)교,특별/광역시,19940331,444-81 ,울산광역시 중구 동천5길 18-9 (서동),052-294-0568,052-294-0566,http://samil-us.es.kr,386,1,24,16033,15933,100,0,0.0,0,0,0,13180000,7680000,5500000,16.1,41.5
2023,울산,중구,강북,초등학교,,초등학교,성안초등학교,본교,공립,기존(원)교,특별/광역시,19620301,444-22 ,울산광역시 중구 함월14길 19 (성안동. 성안초등학교),070-4734-9311,052-244-2952,http://ul-seongan.es.kr,652,1,100,12973,12894,79,1,1.0,0,0,0,19000000,12000000,7000000,6.5,19.9
2023,울산,중구,강북,초등학교,,초등학교,약사초등학교,본교,공립,기존(원)교,특별/광역시,19820309,444-79 ,울산광역시 중구 화합로 478 (약사동. 약사초등학교),052-292-3406,052-293-8616,http://www.yaksa.es.kr,674,1,40,21841,21784,57,0,0.0,0,0,0,14300000,10500000,3800000,16.9,32.4
2023,울산,중구,강북,초등학교,,초등학교,양사초등학교,본교,공립,기존(원)교,특별/광역시,19460423,444-68 ,울산광역시 중구 장춘로 95 . 양사초등학교 (교동. 양사초등학교),052-244-6183,052-244-6195,http://yangsa-us.es.kr/,193,1,60,14947,14764,183,0,0.0,1,0,1,8492000,5919000,2573000,3.2,77.4
2023,울산,중구,강북,초등학교,,초등학교,옥성초등학교,본교,공립,기존(원)교,특별/광역시,19780302,445-26 ,울산광역시 중구 옥교11길 50 (학성동.옥성초등학교),052-298-5403,052-294-0331,http://www.okseong-us.es.kr/,176,0,0,14639,14625,14,0,0.0,0,0,0,6120000,5400000,720000,0.0,83.2
2023,울산,중구,강북,초등학교,,초등학교,우정초등학교,본교,공립,기존(원)교,특별/광역시,19850601,444-64 ,울산광역시 중구 평동길 40 (우정동. 우정초등학교),052-243-9641,052-245-5283,http://www.u-jeong.kr,682,1,27,22249,21525,724,0,0.0,0,0,0,14960000,11220000,3740000,25.3,32.6
2023,울산,중구,강북,초등학교,,초등학교,울산초등학교,본교,공립,기존(원)교,특별/광역시,19070410,445-40 ,울산광역시 중구 종가5길 30 . . (유곡동. 울산초등학교),052-244-7679,052-244-9291,http://www.ulsan.es.kr,1145,1,43,23219,23196,23,1,1.0,0,0,0,24600000,18000000,6600000,26.6,20.3
2023,울산,중구,강북,초등학교,,초등학교,태화초등학교,본교,공립,기존(원)교,특별/광역시,19750325,444-66 ,울산광역시 중구 평동길 25 (유곡동. 태화초등학교),052-246-1501,052-246-1503,http://tae-hwa.es.kr,840,1,14,21304,21249,55,0,0.0,1,1,0,16800000,12600000,4200000,60.0,25.4
2023,울산,중구,강북,초등학교,,초등학교,평산초등학교,본교,공립,기존(원)교,특별/광역시,19861201,444-73 ,울산광역시 중구 평산로 25 (약사동. 평산초등학교),052-293-6354,052-296-4780,http://www.ps.es.kr/,430,1,24,23768,22597,1171,0,0.0,1,0,1,11800000,9000000,2800000,17.9,55.3
2023,울산,중구,강북,초등학교,,초등학교,학성초등학교,본교,공립,기존(원)교,특별/광역시,19681029,445-15 ,울산광역시 중구 해오름1길 15 . 학성초등학교 (반구동),052-216-7002,052-293-9630,http://www.hakseong.es.kr,423,1,96,19964,19838,126,0,0.0,0,0,0,11803000,8852000,2951000,4.4,47.2
2023,울산,중구,강북,초등학교,,초등학교,함월초등학교,본교,공립,기존(원)교,특별/광역시,19800501,445-17 ,울산광역시 중구 학성1길 25 (복산동. 함월초등학교),052-297-1221,052-281-2660,http://hamwol.es.kr/,338,1,0,17387,17387,0,0,0.0,0,0,0,11800000,8000000,3800000,0.0,51.4
2023,울산,중구,강북,초등학교,,초등학교,외솔초등학교,본교,공립,기존(원)교,특별/광역시,20140301,445-50 ,울산광역시 중구 종가로 700 . 외솔초등학교 (서동),052-290-1083,052-296-2288,http://www.oesol.es.kr/,861,1,50,19905,19829,76,1,1.0,0,0,0,16276000,12276000,4000000,17.2,23.1
2023,울산,중구,강북,중학교,,일반중학교,남외중학교,본교,공립,기존(원)교,특별/광역시,20070302,444-96 ,울산광역시 중구 남외3길 50 (남외동.남외중학교),052-710-4100,052-707-2505,http://school.use.go.kr/namoe-m,672,1,48,22197,22111,86,1,1.0,0,0,0,18556000,14717000,3839000,14.0,33.0
2023,울산,중구,강북,중학교,,일반중학교,다운중학교,본교,공립,기존(원)교,특별/광역시,20080301,444-03 ,울산광역시 중구 다운로 178 (다운동. 다운중학교),052-710-3024,052-225-3060,http://daun.ms.kr,197,1,34,13539,13390,149,1,1.0,0,0,0,11500000,6200000,5300000,5.8,68.7
2023,울산,중구,강북,중학교,,일반중학교,무룡중학교,본교,공립,기존(원)교,특별/광역시,19840305,444-79 ,울산광역시 중구 화합로 456 무룡중학교 (약사동),052-293-3824,052-292-6812,http://mr.ms.kr/,597,1,35,18782,18782,0,0,0.0,0,0,0,14000000,10500000,3500000,17.1,31.5
2023,울산,중구,강북,중학교,,일반중학교,성안중학교,본교,공립,기존(원)교,특별/광역시,20010305,444-20 ,울산광역시 중구 성안2길 30 (성안동. 성안중학교),052-705-2203,052-246-6613,http://seongan.ms.kr/,705,1,43,18624,18564,60,1,1.0,0,0,0,15890000,11917000,3973000,16.4,26.4
